Entity,Code,Year,Gas Consumption - TWh,Coal Consumption - TWh,Oil Consumption - TWh
Germany,DEU,2017,877.3847,835.92975,1352.043
Germany,DEU,2018,858.5072,806.69,1286.6826
Germany,DEU,2019,892.83026,624.2178,1294.7367
Germany,DEU,2020,871.125,501.69446,1172.2839
Germany,DEU,2021,905.3031,587.6667,1162.2483
Greece,GRC,1965,0,24.50441,52.273228
Greece,GRC,1966,0,24.45789,57.076584
Greece,GRC,1967,0,23.3763,67.11283
Greece,GRC,1968,0,26.4001,68.693054
Greece,GRC,1969,0,25.55111,73.09415
Greece,GRC,1970,0,29.40064,79.16741
Greece,GRC,1971,0,43.33338,87.45739
Greece,GRC,1972,0,46.2874,101.31322
Greece,GRC,1973,0,54.44003,117.92021
Greece,GRC,1974,0,57.3359,110.66205
Greece,GRC,1975,0,75.08328,117.248055
Greece,GRC,1976,0,88.72527,124.7924
Greece,GRC,1977,0,94.36582,127.140976
Greece,GRC,1978,0,83.91045,138.43669
Greece,GRC,1979,0,46.06643,146.42546
Greece,GRC,1980,0,46.06643,144.9728
Greece,GRC,1981,0,45.60123,140.84198
Greece,GRC,1982,0.8435,46.29903,141.5108
Greece,GRC,1983,0.804,56.77766,135.79776
Greece,GRC,1984,0.8845,60.62719,139.16304
Greece,GRC,1985,0.83125,70.30335,141.48158
Greece,GRC,1986,1.13875,67.09347,143.58203
Greece,GRC,1987,1.3,76.59518,155.96172
Greece,GRC,1988,1.55925,85.96896,161.07317
Greece,GRC,1989,1.5725,92.42361,177.45236
Greece,GRC,1990,1.6065,93.7266,186.74255
Greece,GRC,1991,1.587,90.17142,190.55426
Greece,GRC,1992,1.4665,94.088234,194.5226
Greece,GRC,1993,1.0815,94.04727,198.51204
Greece,GRC,1994,0.55325,94.24909,203.04324
Greece,GRC,1995,0.51025,93.93198,211.81287
Greece,GRC,1996,0.57325,91.37747,219.88054
Greece,GRC,1997,1.98875,98.41099,222.05852
Greece,GRC,1998,8.145165,102.95045,232.47917
Greece,GRC,1999,14.603706,99.02892,227.0115
Greece,GRC,2000,19.601875,104.94781,236.24866
Greece,GRC,2001,19.344769,108.47606,239.57071
Greece,GRC,2002,20.80514,104.36563,240.72467
Greece,GRC,2003,23.520195,104.92749,252.75018
Greece,GRC,2004,25.85473,107.55803,247.72809
Greece,GRC,2005,26.0325,106.0982,249.09126
Greece,GRC,2006,30.693,97.70742,260.48984
Greece,GRC,2007,38.867813,103.01639,263.44052
Greece,GRC,2008,40.526802,96.96925,252.5715
Greece,GRC,2009,34.031445,98.008194,236.80884
Greece,GRC,2010,37.29561,91.505585,214.71915
Greece,GRC,2011,45.98988,91.849495,204.5779
Greece,GRC,2012,42.268177,94.6589,178.33144
Greece,GRC,2013,37.306927,81.26121,164.76158
Greece,GRC,2014,28.44269,78.09801,163.35301
Greece,GRC,2015,30.71388,65.4408,170.19884
Greece,GRC,2016,39.978,50.692112,169.91696
Greece,GRC,2017,48.213,2.1881845,173.9932
Greece,GRC,2018,47.2059,54.774902,171.97284
Greece,GRC,2019,51.8247,37.175343,177.19585
Greece,GRC,2020,63.4266,21.294855,143.45924
Greece,GRC,2021,69.8031,20.551165,143.19434
High-income countries,,1965,4673.5674,10125.586,13575.578
High-income countries,,1966,5065.582,10074.846,14572.971
High-income countries,,1967,5409.4263,9887.057,15634.723
High-income countries,,1968,5928.291,10106.723,17000.96
High-income countries,,1969,6529.7217,10231.06,18463.324
High-income countries,,1970,7092.98,10071.804,20043.297
High-income countries,,1971,7548.8994,9547.559,21010.234
High-income countries,,1972,7961.545,9469.334,22538.254
High-income countries,,1973,8184.963,9852.716,24235.781
High-income countries,,1974,8248.337,9762.092,23194.98
High-income countries,,1975,7946.763,9575.906,22367.492
High-income countries,,1976,8255.515,10112.597,23883.922
High-income countries,,1977,8336.486,10238.465,24498.383
High-income countries,,1978,8535.369,10165.82,25392.906
High-income countries,,1979,8977.485,10801.543,25561.678
High-income countries,,1980,8904.518,11183.773,23700.668
High-income countries,,1981,8755.588,11303.271,22347.61
High-income countries,,1982,8369.006,11162.881,21244.45
High-income countries,,1983,8183.7954,11402.771,20938.723
High-income countries,,1984,8873.85,11893.645,21505.842
High-income countries,,1985,8958.61,12387.566,21483.63
High-income countries,,1986,8814.55,12237.791,22258.965
High-income countries,,1987,9308.183,12575.211,22552.797
High-income countries,,1988,9648.607,12868.479,23469.373
High-income countries,,1989,10156.543,12943.051,23778.516
High-income countries,,1990,10363.501,12619.902,23982.535
High-income countries,,1991,10740.068,12347.988,24062.05
High-income countries,,1992,11035.203,12051.517,24649.367
High-income countries,,1993,11461.912,12025.876,24736.215
High-income countries,,1994,11777.49,11993.173,25565.98
High-income countries,,1995,12419.8125,12058.037,26004.316
High-income countries,,1996,13043.328,12418.465,26706.678
High-income countries,,1997,13208.307,12515.437,27089.492
High-income countries,,1998,13305.645,12465.74,27285.46
High-income countries,,1999,13662.503,12372.818,27794.535
High-income countries,,2000,14216.215,12920.08,27797.225
High-income countries,,2001,14171.579,12856.591,27940.29
High-income countries,,2002,14520.241,12975.757,28004.336
High-income countries,,2003,14735.639,13334.959,28451.602
High-income countries,,2004,15068.102,13384.172,29090.793
High-income countries,,2005,15256.287,13470.649,29155.564
High-income countries,,2006,15302.076,13520.854,29075.527
High-income countries,,2007,15879.732,13737.426,29018.559
High-income countries,,2008,16274.0625,13470.088,28185.543
High-income countries,,2009,15747.638,12025.982,27061.582
High-income countries,,2010,16917.959,12748.365,27545.842
High-income countries,,2011,16895.957,12490.505,27303.254
High-income countries,,2012,17383.902,11961.137,27147.652
High-income countries,,2013,17718.455,12140.871,27123.9
High-income countries,,2014,17466.129,11903.4,27108.227
High-income countries,,2015,17998.361,11136.162,27604.871
High-income countries,,2016,18346.168,10467.146,27985.953
High-income countries,,2017,18555.32,10313.7705,28144.023
High-income countries,,2018,19442.418,10001.671,28328.305
High-income countries,,2019,19902.828,8839.576,28055.105
High-income countries,,2020,19457.434,7560.8447,24824.398
High-income countries,,2021,19818.713,8211.176,26192.268
Hong Kong,HKG,1965,0,1.43049,24.871521
Hong Kong,HKG,1966,0,1.23278,27.293041
Hong Kong,HKG,1967,0,0.98855,32.704254
Hong Kong,HKG,1968,0,0.70943,35.71866
Hong Kong,HKG,1969,0,0.41868,42.38126
Hong Kong,HKG,1970,0,0.24423,45.737446
Hong Kong,HKG,1971,0,0.31401,48.245647
Hong Kong,HKG,1972,0,0.15119,55.0029
Hong Kong,HKG,1973,0,0.08141,57.12067
Hong Kong,HKG,1974,0,0.08141,58.476112
Hong Kong,HKG,1975,0,0.06978,55.057312
Hong Kong,HKG,1976,0,0.09304,64.99793
Hong Kong,HKG,1977,0,0.08141,70.20239
Hong Kong,HKG,1978,0,0.05815,72.9587
Hong Kong,HKG,1979,0,0.04652,74.71644
Hong Kong,HKG,1980,0,0.02326,76.37257
Hong Kong,HKG,1981,0,0.40705,81.00214
Hong Kong,HKG,1982,0,10.40885,78.94145
Hong Kong,HKG,1983,0,24.44626,70.29673
Hong Kong,HKG,1984,0,31.91272,65.150055
Hong Kong,HKG,1985,0,39.50711,61.26114
Hong Kong,HKG,1986,0,45.71753,59.873386
Hong Kong,HKG,1987,0,57.28938,58.73012
Hong Kong,HKG,1988,0,66.27937,67.36971
Hong Kong,HKG,1989,0,71.01278,71.84668
Hong Kong,HKG,1990,0,63.87196,75.48579
Hong Kong,HKG,1991,0,68.91938,75.47003
Hong Kong,HKG,1992,0,73.05966,96.869255
Hong Kong,HKG,1993,0,84.60825,100.89406
Hong Kong,HKG,1994,0,60.44111,107.65179
Hong Kong,HKG,1995,0.3039472,65.15126,115.22543
Hong Kong,HKG,1996,19.26868,48.41569,112.906654
Hong Kong,HKG,1997,30.086596,40.85619,111.75033
Hong Kong,HKG,1998,28.225657,50.78821,107.2199
Hong Kong,HKG,1999,31.124638,43.413612,114.0835
Hong Kong,HKG,2000,28.136944,50.449722,118.88866
Hong Kong,HKG,2001,28.3967,79.68833,141.33519
Hong Kong,HKG,2002,26.977535,61.98861,154.46638
Hong Kong,HKG,2003,17.347586,78.61528,155.44258
Hong Kong,HKG,2004,25.06098,73.40639,183.05957
Hong Kong,HKG,2005,25.118761,79.86222,165.1095
Hong Kong,HKG,2006,27.556843,79.73417,178.45949
Hong Kong,HKG,2007,25.744291,86.998055,191.26967
Hong Kong,HKG,2008,29.780863,79.721664,173.3485
Hong Kong,HKG,2009,28.922625,83.24778,196.68486
Hong Kong,HKG,2010,35.94313,72.42306,212.63667
Hong Kong,HKG,2011,28.625381,86.14694,214.10521
Hong Kong,HKG,2012,26.359236,84.79667,205.13832
Hong Kong,HKG,2013,24.833277,90.37639,209.56561
Hong Kong,HKG,2014,23.870398,94.72611,198.40916
Hong Kong,HKG,2015,30.456371,77.90111,217.86047
Hong Kong,HKG,2016,31.265652,77.89528,225.61049
Hong Kong,HKG,2017,31.161383,72.96778,254.9552
Hong Kong,HKG,2018,30.1735,74.94055,258.113
Hong Kong,HKG,2019,31.161623,71.769165,241.28253
Hong Kong,HKG,2020,49.44259,38.230556,169.85097
Hong Kong,HKG,2021,48.25467,42.465,151.88185
Hungary,HUN,1965,13.59725,126.8833,44.27309
Hungary,HUN,1966,16.85625,121.68469,48.626213
Hungary,HUN,1967,21.63475,105.56551,51.449696
Hungary,HUN,1968,27.229,104.19317,53.920544
Hungary,HUN,1969,32.416,105.75159,60.313942
Hungary,HUN,1970,36.353,107.47283,70.05364
Hungary,HUN,1971,37.8555,104.03035,78.92729
Hungary,HUN,1972,40.85975,101.09959,85.993385
Hungary,HUN,1973,48.52025,101.62294,96.752205
Hungary,HUN,1974,51.6755,96.92442,105.922
Hungary,HUN,1975,57.40325,92.3422,119.491486
Hungary,HUN,1976,68.92725,93.56335,125.17623
Hungary,HUN,1977,74.27975,95.16829,133.09102
Hungary,HUN,1978,81.34125,95.07525,147.2131
Hungary,HUN,1979,85.92225,95.80794,138.70981
Hungary,HUN,1980,92.71975,93.94714,134.84071
Hungary,HUN,1981,94.841,94.40071,128.84254
Hungary,HUN,1982,99.04875,98.42469,122.050125
Hungary,HUN,1983,98.74575,92.52828,115.73054
Hungary,HUN,1984,100.5655,90.03946,121.191
Hungary,HUN,1985,102.6675,88.43452,123.433754
Hungary,HUN,1986,108.90225,87.39945,114.00162
Hungary,HUN,1987,108.11625,87.35293,119.51186
Hungary,HUN,1988,106.93825,82.42181,110.64611
Hungary,HUN,1989,108.948,73.82724,107.246796
Hungary,HUN,1990,103.65889,71.6092,108.34432
Hungary,HUN,1991,102.789444,66.68337,92.7076
Hungary,HUN,1992,90.36,60.134975,98.78591
Hungary,HUN,1993,97.23778,54.169632,90.050514
Hungary,HUN,1994,98.19611,51.38704,93.48406
Hungary,HUN,1995,106.70389,50.54675,89.056656
Hungary,HUN,1996,119.06167,49.91668,82.206825
Hungary,HUN,1997,112.91389,47.68172,84.08114
Hungary,HUN,1998,113.69833,46.271748,89.22078
Hungary,HUN,1999,115.19583,48.17067,84.53872
Hungary,HUN,2000,112.30805,44.99306,81.93965
Hungary,HUN,2001,124.56472,42.749565,79.09835
Hungary,HUN,2002,125.72667,41.246876,77.136894
Hungary,HUN,2003,138.23473,42.21048,72.27185
Hungary,HUN,2004,136.21333,40.02382,76.80845
Hungary,HUN,2005,140.6525,35.593605,88.59307
Hungary,HUN,2006,133.24222,35.728943,93.621635
Hungary,HUN,2007,124.49722,36.334526,93.27512
Hungary,HUN,2008,122.8225,35.293922,88.61869
Hungary,HUN,2009,106.436386,29.717325,84.13208
Hungary,HUN,2010,114.15417,31.308727,78.89961
Hungary,HUN,2011,109.13528,31.54748,76.94261
Hungary,HUN,2012,97.39972,30.353474,72.073555
Hungary,HUN,2013,90.80139,26.576935,70.47861
Hungary,HUN,2014,81.19611,26.271076,78.43844
Hungary,HUN,2015,87.10667,27.226086,84.04168
Hungary,HUN,2016,93.36222,25.50651,83.49991
Hungary,HUN,2017,99.34139,26.14431,90.498474
Hungary,HUN,2018,96.22417,24.698467,97.06159
Hungary,HUN,2019,98.44,21.386988,98.02886
Hungary,HUN,2020,101.929726,19.594992,89.649475
Hungary,HUN,2021,107.86584,16.83177,94.8225
Iceland,ISL,1965,0,0.07602084,5.612466
Iceland,ISL,1966,0,0.055976667,6.0511594
Iceland,ISL,1967,0,0.04302139,5.8715425
Iceland,ISL,1968,0,0.03397722,6.269313
Iceland,ISL,1969,0,0.023944445,5.7495
Iceland,ISL,1970,0,0.016,5.875635
Iceland,ISL,1971,0,0.011,6.3996997
Iceland,ISL,1972,0,0.007944444,6.8569255
Iceland,ISL,1973,0,0.005,7.939725
Iceland,ISL,1974,0,0.004027778,7.4100266
Iceland,ISL,1975,0,0.0027066667,6.96041
Iceland,ISL,1976,0,0.0027533334,6.9930773
Iceland,ISL,1977,0,0.0025083334,7.313648
Iceland,ISL,1978,0,0.0021233333,7.7066045
Iceland,ISL,1979,0,0.18333,7.4827633
Iceland,ISL,1980,0,0.24444,6.962151
Iceland,ISL,1981,0,0.41554806,6.795264
Iceland,ISL,1982,0,0.38756806,6.2100058
Iceland,ISL,1983,0,0.5539439,6.033723
Iceland,ISL,1984,0,0.7655919,6.2958694
Iceland,ISL,1985,0,0.81852806,6.274548
Iceland,ISL,1986,0,0.9219839,6.36477
Iceland,ISL,1987,0,0.73538387,6.8829937
Iceland,ISL,1988,0,0.7415439,7.1954055
Iceland,ISL,1989,0,0.7921919,7.6968536
Iceland,ISL,1990,0,0.7556561,7.8472204
Iceland,ISL,1991,0,0.7795281,7.3680167
Iceland,ISL,1992,0,0.61407197,7.940361
Iceland,ISL,1993,0,0.63432,8.2384615
Iceland,ISL,1994,0,0.62668806,8.346259
Iceland,ISL,1995,0,0.7371681,8.396833
Iceland,ISL,1996,0,0.73020804,9.381994
Iceland,ISL,1997,0,0.757368,9.207106
Iceland,ISL,1998,0,0.67990386,9.433034
Iceland,ISL,1999,0,0.79519194,9.417009
Iceland,ISL,2000,0,1.099672,9.598543
Iceland,ISL,2001,0,1.192968,9.007859
Iceland,ISL,2002,0,1.1883334,9.370296
Iceland,ISL,2003,0,1.1666666,9.47095
Iceland,ISL,2004,0,1.2222222,9.906974
Iceland,ISL,2005,0,1.1666666,10.089534
Iceland,ISL,2006,0,1.1944444,10.258592
Iceland,ISL,2007,0,1.2777778,10.291719
Iceland,ISL,2008,0,1.1111112,9.528946
Iceland,ISL,2009,0,1.0277778,8.832885
Iceland,ISL,2010,0,1.0833334,8.459282
Iceland,ISL,2011,0,1.0833334,8.344929
Iceland,ISL,2012,0,1.1083333,8.255022
Iceland,ISL,2013,0,1.275,8.627571
Iceland,ISL,2014,0,1.0444444,9.023057
Iceland,ISL,2015,0,1.1555556,9.844438
Iceland,ISL,2016,0,1.3444444,10.8426285
Iceland,ISL,2017,0,1.3333334,12.105062
Iceland,ISL,2018,0,1.3333334,13.107482
Iceland,ISL,2019,0,1.3055556,11.098069
Iceland,ISL,2020,0,0,7.3128967
Iceland,ISL,2021,,0,7.4487963
India,IND,1965,2.37252,413.40735,146.99513
India,IND,1966,2.66327,412.41537,164.14969
India,IND,1967,3.55878,419.28525,169.36023
India,IND,1968,3.9542,433.8247,189.77089
India,IND,1969,4.74504,460.84122,227.92883
India,IND,1970,6.328466,436.80887,226.89145
India,IND,1971,6.7062187,442.8722,243.33246
India,IND,1972,7.3559065,467.68307,262.38327
India,IND,1973,7.3366566,461.4494,276.95908
India,IND,1974,8.303968,520.8561,271.54297
India,IND,1975,10.630813,559.9062,278.09283
India,IND,1976,12.914344,583.03485,293.2587
India,IND,1977,13.792625,610.3462,315.04404
India,IND,1978,15.404813,590.6641,342.3745
India,IND,1979,19.158562,627.49286,369.47275
India,IND,1980,11.331032,659.565,376.81616
India,IND,1981,19.781782,742.1424,405.65527
India,IND,1982,25.934563,733.90405,422.65634
India,IND,1983,30.85775,779.04803,444.35294
India,IND,1984,35.340595,818.31085,477.06702
India,IND,1985,43.228283,857.3971,517.6358
India,IND,1986,60.400246,921.24005,544.25946
India,IND,1987,69.57701,1011.6298,561.7668
India,IND,1988,81.50488,1085.5574,616.5008
India,IND,1989,96.904594,1179.9412,667.77264
India,IND,1990,115.92735,1276.0251,694.0582
India,IND,1991,129.10802,1357.8777,706.1011
India,IND,1992,144.3469,1438.2566,744.1866
India,IND,1993,146.67085,1489.6254,752.0428
India,IND,1994,158.56918,1537.2871,808.2667
India,IND,1995,180.77829,1631.6134,901.3517
India,IND,1996,197.31721,1678.4825,972.76135
India,IND,1997,214.52634,1755.3627,1039.8557
India,IND,1998,235.42876,1813.659,1113.5074
India,IND,1999,241.23369,1796.674,1222.579
India,IND,2000,253.62694,1911.1663,1281.2372
India,IND,2001,254.27748,1926.9531,1285.0222
India,IND,2002,265.54413,2012.7899,1311.6343
India,IND,2003,284.26898,2107.9836,1336.1466
India,IND,2004,306.69138,2243.5286,1414.2178
India,IND,2005,343.25638,2456.1133,1438.144
India,IND,2006,358.77188,2549.8645,1519.2104
India,IND,2007,388.1026,2790.2727,1622.9006
India,IND,2008,399.87665,3020.762,1704.719
India,IND,2009,491.08084,3284.9893,1793.4768
India,IND,2010,589.6162,3373.035,1832.5695
India,IND,2011,602.85876,3543.4404,1920.2164
India,IND,2012,556.9909,3893.3386,2036.4175
India,IND,2013,490.19302,4131.127,2051.2622
India,IND,2014,485.01566,4543.9326,2107.8127
India,IND,2015,478.0684,4598.245,2277.9543
India,IND,2016,507.90982,4688.1104,2498.0293
India,IND,2017,535.9986,4844.0034,2571.8875
India,IND,2018,579.9628,5160.4497,2688.0413
India,IND,2019,592.4984,5163.8403,2775.6118
India,IND,2020,604.69946,4833.6235,2521.1052
India,IND,2021,621.67847,5580.1514,2612.8071
Indonesia,IDN,1965,5.075,1.50027,72.543625
Indonesia,IDN,1966,5.1765,1.83754,69.86446
Indonesia,IDN,1967,6.32345,1.29093,67.4028
Indonesia,IDN,1968,6.42495,0.96529,71.29931
Indonesia,IDN,1969,12.10895,1.163,76.33408
Indonesia,IDN,1970,12.57585,1.01181,80.99267
Indonesia,IDN,1971,12.71795,1.163,83.943825
Indonesia,IDN,1972,12.47435,1.163,90.78369
Indonesia,IDN,1973,8.12,0.77921,108.37456
Indonesia,IDN,1974,11.43905,0.84899,113.21974
Indonesia,IDN,1975,23.6495,1.08159,129.84836
Indonesia,IDN,1976,23.8525,1.08159,139.89664
Indonesia,IDN,1977,50.75,1.163,164.95786
Indonesia,IDN,1978,58.667,1.54679,185.91682
Indonesia,IDN,1979,75.719,2.326,202.2756
Indonesia,IDN,1980,71.3545,2.94239,227.56358
Indonesia,IDN,1981,71.253,3.1401,249.5228
Indonesia,IDN,1982,67.7005,2.96565,259.33398
Indonesia,IDN,1983,90.8425,2.96565,253.85255
Indonesia,IDN,1984,106.0675,3.10521,273.57245
Indonesia,IDN,1985,125.454,10.467,268.883
Indonesia,IDN,1986,135.2995,16.81698,275.73636
Indonesia,IDN,1987,139.9685,26.36521,285.60983
Indonesia,IDN,1988,148.596,27.53984,300.3827
Indonesia,IDN,1989,166.3585,41.33302,318.60797
Indonesia,IDN,1990,171.73029,39.787926,366.26285
Indonesia,IDN,1991,197.6868,40.266277,390.09222
Indonesia,IDN,1992,215.5959,49.150906,420.5104
Indonesia,IDN,1993,228.6911,57.296738,448.4648
Indonesia,IDN,1994,270.83145,57.316826,443.34116
Indonesia,IDN,1995,285.5844,63.07747,490.8204
Indonesia,IDN,1996,297.30524,75.1889,527.91
Indonesia,IDN,1997,310.11414,92.728874,584.76495
Indonesia,IDN,1998,298.9895,99.51191,557.09625
Indonesia,IDN,1999,324.91727,136.964,583.22876
Indonesia,IDN,2000,330.0515,153.06941,637.0121
Indonesia,IDN,2001,341.3459,194.33177,659.3887
Indonesia,IDN,2002,371.0345,200.45581,661.4091
Indonesia,IDN,2003,395.58176,269.08673,679.26227
Indonesia,IDN,2004,362.02185,247.2158,718.92255
Indonesia,IDN,2005,363.93564,283.31662,717.8885
Indonesia,IDN,2006,371.11362,335.69214,691.3363
Indonesia,IDN,2007,346.4204,421.16476,729.2266
Indonesia,IDN,2008,396.94687,366.37463,743.94196
Indonesia,IDN,2009,421.00806,385.708,747.329
Indonesia,IDN,2010,440.47586,460.28745,791.2342
Indonesia,IDN,2011,427.34302,545.09424,848.4419
Indonesia,IDN,2012,429.7121,562.8059,892.10834
Indonesia,IDN,2013,445.05484,493.7912,862.60834
Indonesia,IDN,2014,440.41812,521.95105,859.077
Indonesia,IDN,2015,457.5555,594.8111,819.179
Indonesia,IDN,2016,446.30768,620.40784,790.2185
Indonesia,IDN,2017,432.15338,664.80585,847.52
Indonesia,IDN,2018,445.28586,788.4763,874.2885
Indonesia,IDN,2019,439.9881,948.37915,849.8745
Indonesia,IDN,2020,375.17645,903.62787,749.00854
Indonesia,IDN,2021,370.80698,911.5532,786.17145
Iran,IRN,1965,7.8132787,2.45393,81.939705
Iran,IRN,1966,8.191687,2.69816,89.68452
Iran,IRN,1967,8.587943,2.97728,99.205444
Iran,IRN,1968,9.173319,3.27966,109.47246
Iran,IRN,1969,10.763926,3.61693,119.56593
Iran,IRN,1970,25.524555,3.98909,129.19635
Iran,IRN,1971,29.543463,2.810413,141.64665
Iran,IRN,1972,33.817947,4.391081,157.65855
Iran,IRN,1973,41.077072,7.3832474,189.24191
Iran,IRN,1974,41.765083,8.086142,219.95901
Iran,IRN,1975,42.60883,14.979475,257.91962
Iran,IRN,1976,47.995686,14.805025,292.3251
Iran,IRN,1977,49.080727,14.977358,339.15933
Iran,IRN,1978,38.00843,9.15167,340.1507
Iran,IRN,1979,50.9207,13.209831,357.92117
Iran,IRN,1980,45.354042,13.911492,330.28473
Iran,IRN,1981,49.280407,11.616998,328.61838
Iran,IRN,1982,67.49103,15.668669,357.87906
Iran,IRN,1983,77.13311,14.783498,435.68042
Iran,IRN,1984,89.78872,11.429499,471.64413
Iran,IRN,1985,96.86438,11.244663,518.38904
Iran,IRN,1986,93.05475,11.074993,478.29694
Iran,IRN,1987,113.91767,10.89417,498.8362
Iran,IRN,1988,123.674675,11.242,500.27936
Iran,IRN,1989,156.16835,8.259161,536.6415
Iran,IRN,1990,227.9851,8.261173,553.2112
Iran,IRN,1991,265.3104,11.791994,586.54645
Iran,IRN,1992,305.18286,10.385509,630.63934
Iran,IRN,1993,165.13165,12.766507,691.7041
Iran,IRN,1994,261.05283,12.817842,714.48303
Iran,IRN,1995,318.67996,12.004998,702.64813
Iran,IRN,1996,374.79385,12.55833,737.4683
Iran,IRN,1997,397.52353,12.872003,758.17096
Iran,IRN,1998,462.31348,14.989162,736.06213
Iran,IRN,1999,549.7264,14.264881,752.2657
Iran,IRN,2000,594.4088,15.159658,775.7112
Iran,IRN,2001,665.327,14.862,799.744
Iran,IRN,2002,782.20325,14.081557,806.6087
Iran,IRN,2003,802.7674,15.257164,810.2835
Iran,IRN,2004,932.5602,15.971223,848.9063
Iran,IRN,2005,970.46906,18.10277,910.1545
Iran,IRN,2006,1057.84,17.473772,991.9344
Iran,IRN,2007,1185.5222,18.215395,999.07385
Iran,IRN,2008,1257.8672,13.639932,1029.7059
Iran,IRN,2009,1347.9441,15.78904,1002.6773
Iran,IRN,2010,1443.894,14.953168,935.3785
Iran,IRN,2011,1531.9261,16.599337,953.4409
Iran,IRN,2012,1525.4553,13.067666,982.44617
Iran,IRN,2013,1538.345,16.685946,1048.9323
Iran,IRN,2014,1734.0094,19.011038,972.7606
Iran,IRN,2015,1840.1948,18.15151,856.4966
Iran,IRN,2016,1963.1904,17.590956,849.54614
Iran,IRN,2017,2050.0398,19.174835,875.5689
Iran,IRN,2018,2126.4338,20.36971,914.9715
Iran,IRN,2019,2183.8955,20.550383,949.2357
Iran,IRN,2020,2342.9705,20.606686,894.63654
Iran,IRN,2021,2411.1885,20.550383,901.8779
Iraq,IRQ,1965,4.731,0,18.0648
Iraq,IRQ,1966,5.7665,0,19.331001
Iraq,IRQ,1967,4.598,0,20.708927
Iraq,IRQ,1968,4.6075,0,22.232122
Iraq,IRQ,1969,7.239,0,23.810188
Iraq,IRQ,1970,7.41,0,31.23763
Iraq,IRQ,1971,8.7875,0,33.480137
Iraq,IRQ,1972,8.8825,0,40.72927
Iraq,IRQ,1973,8.645,0,39.85893
Iraq,IRQ,1974,7.942,0,39.219147
